ASSET_CODE,LSWorkType,JOB_CODE,Monthvalues,YearValues,LogSheetDayCount,IOTDayCount,IOTRunHr,LOGSheetRunHr,IOTUtilization,LogUtilization,BU_Description,IC_Description,Deviation,IOTWOrkDone,LogSheetWorkDone,Asset_Description,ExpectedLogSheetHr,ExpectedIOTHrs,Capacity,AssetGrp,UtilizationHrs_Considered,UtilizationPerc_Considered,UtilizationStatus,ProductivityPercent,Expected_FuelQuantity
40410XRH,W,LE20M001,March,2025,26.0,0.0,0.0,49,0.0,0.0,Metro BU,Transportation Infrastructure IC,100.0,0.0,170.0,40410XRH- Tractor - 35 HP - Tractor =< 60 HP,0.0,0.0,,4041-Tractor - Agriculture,49.0,0.0,Acceptable,LFProductivityPercent,
40100UMH,W,LE150663,March,2025,26.0,26.0,63.61,300,0.0,0.0,Mainline BU,Transportation Infrastructure IC,78.8,0.0,25.0,40100UMH-MINI TRUCK-10 MT,0.0,0.0,,4010-Trucks / Tippers,300.0,0.0,Acceptable,LFProductivityPercent,
40100VCH,W,LE191117,March,2025,26.0,26.0,0.0,148,0.0,0.0,Hydel & Tunnel,Heavy Civil Infrastructure IC,100.0,0.0,23.0,40100VCH-MINI TRUCK 7.5T,0.0,0.0,,4010-Trucks / Tippers,148.0,0.0,Acceptable,LFProductivityPercent,
40100XKH,W,LE181155,March,2025,26.0,0.0,0.0,136,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,285.0,40100XKH-TRUCK - EICHER - 1109,0.0,0.0,,4010-Trucks / Tippers,136.0,0.0,Acceptable,LFProductivityPercent,
40100XQH,W,LE20M034,March,2025,26.0,26.0,82.71,238,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,65.25,0.0,129.0,40100XQH-Truck - 10T,0.0,0.0,,4010-Trucks / Tippers,238.0,0.0,Acceptable,LFProductivityPercent,
40100YUH,W,LE20M144,March,2025,26.0,26.0,75.7,260,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,70.88,0.0,193.0,40100YUH-Truck,0.0,0.0,,4010-Trucks / Tippers,260.0,0.0,Acceptable,LFProductivityPercent,
40100ZYH,W,LE200346,March,2025,26.0,0.0,0.0,223,0.0,0.0,Waste water Business Segment,Water & Effluent Treatment IC,100.0,0.0,409.0,40100ZYH-Truck,0.0,0.0,,4010-Trucks / Tippers,223.0,0.0,Acceptable,LFProductivityPercent,
41460VJH,W,LE22M232,March,2025,26.0,0.0,0.0,222,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,70.0,41460VJH-PICKUP VAN,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,222.0,0.0,Acceptable,LFProductivityPercent,
41460WJH,W,LE24M757,March,2025,26.0,0.0,0.0,458,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,100.0,0.0,27.0,41460WJH-Bolero Camper,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,458.0,0.0,Acceptable,LFProductivityPercent,
41460WRH,W,LE23M851,March,2025,26.0,0.0,0.0,645,0.0,0.0,Airports,Buildings & Factories,100.0,0.0,1067.0,41460WRH- Pickup Van - 1 T - Pickup Van =<  3 T,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,645.0,0.0,Acceptable,LFProductivityPercent,
41460XAH,W,LE23M069,March,2025,26.0,0.0,0.0,65,0.0,0.0,Metals BU,Minerals & Metals,100.0,0.0,17.0,41460XAH- Pickup Van - 1 T ,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,65.0,0.0,Acceptable,LFProductivityPercent,
4146396H,W,LE141150,March,2025,26.0,0.0,0.0,312,0.0,0.0,Mainline BU,Transportation Infrastructure IC,100.0,0.0,26.0,4146396H-Pickup Van - 1 T,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,312.0,0.0,Acceptable,LFProductivityPercent,
40101843,W,LE200685,March,2025,26.0,26.0,95.65,62,0.0,0.0,Hydel & Tunnel,Heavy Civil Infrastructure IC,35.18,0.0,75.0,40101843-TRUCK 10 T,0.0,0.0,,4010-Trucks / Tippers,62.0,0.0,Acceptable,LFProductivityPercent,
40101AXH,W,LE190214,March,2025,26.0,0.0,0.0,241,0.0,0.0,Large Water Systems Business Unit (South & East),Water & Effluent Treatment IC,100.0,0.0,274.0,40101AXH-Truck,0.0,0.0,,4010-Trucks / Tippers,241.0,0.0,Acceptable,LFProductivityPercent,
40101BFH,W,LE150663,March,2025,26.0,0.0,0.0,264,0.0,0.0,Mainline BU,Transportation Infrastructure IC,100.0,0.0,22.0,40101BFH-MINI TRUCK-10 MT,0.0,0.0,,4010-Trucks / Tippers,264.0,0.0,Acceptable,LFProductivityPercent,
40101CVH,W,LE190183,March,2025,26.0,26.0,102.07,240,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,57.47,0.0,277.0,40101CVH-Truck,0.0,0.0,,4010-Trucks / Tippers,240.0,0.0,Acceptable,LFProductivityPercent,
40101DSH,W,LE191117,March,2025,0.0,26.0,0.0,0,0.0,0.0,Hydel & Tunnel,Heavy Civil Infrastructure IC,0.0,0.0,0.0,40101DSH-MINI TRUCK,0.0,0.0,,4010-Trucks / Tippers,0.0,0.0,Acceptable,LFProductivityPercent,
40101DXH,W,LE181251,March,2025,26.0,0.0,0.0,242,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,100.0,0.0,176.0,40101DXH-Truck,0.0,0.0,,4010-Trucks / Tippers,242.0,0.0,Acceptable,LFProductivityPercent,
40101ESH,W,LE20M144,March,2025,26.0,26.0,116.13,282,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,58.82,0.0,221.0,40101ESH-Truck,0.0,0.0,,4010-Trucks / Tippers,282.0,0.0,Acceptable,LFProductivityPercent,
40101GMH,W,LE20M187,March,2025,26.0,26.0,140.69,268,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,47.5,0.0,663.0,40101GMH-Truck,0.0,0.0,,4010-Trucks / Tippers,268.0,0.0,Acceptable,LFProductivityPercent,
40101HBH,W,LE22M097,March,2025,26.0,26.0,64.28,200,0.0,0.0,Airports,Buildings & Factories,67.86,0.0,25.0,40101HBH-TRUCK 10 TON,0.0,0.0,,4010-Trucks / Tippers,200.0,0.0,Acceptable,LFProductivityPercent,
40101JAH,W,LE200357,March,2025,26.0,0.0,0.0,216,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,120.0,40101JAH-Truck,0.0,0.0,,4010-Trucks / Tippers,216.0,0.0,Acceptable,LFProductivityPercent,
40101NHH,W,LE22M048,March,2025,26.0,26.0,33.74,201,0.0,0.0,Metals BU,Minerals & Metals,83.21,0.0,74.0,40101NHH-13t Truck,0.0,0.0,,4010-Trucks / Tippers,201.0,0.0,Acceptable,LFProductivityPercent,
40101NLH,W,LE200816,March,2025,26.0,26.0,45.94,270,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,82.99,0.0,151.0,40101NLH-Truck - 10T,0.0,0.0,,4010-Trucks / Tippers,270.0,0.0,Acceptable,LFProductivityPercent,
32010303,W,LE24M710,March,2025,0.0,26.0,0.0,0,0.0,0.0,Airports,Buildings & Factories,0.0,0.0,0.0,32010303-WEIGH BRIDGE - 100 T ,0.0,0.0,,3201-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
32010320,W,LE24M040,March,2025,0.0,26.0,0.0,0,0.0,0.0,Residential Spaces,Buildings & Factories,0.0,0.0,0.0,32010320-WEIGH BRIDGE - 100 T  - WITH D,0.0,0.0,,3201-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
5005114H,W,LE20M087,March,2025,26.0,26.0,108.77,159,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,31.59,0.0,425.0,5005114H-Passenger Boat,0.0,0.0,,5005-Boat / Tug,159.0,0.0,Acceptable,LFProductivityPercent,
5005120H,W,LE180899,March,2025,26.0,0.0,0.0,166,0.0,0.0,Special Bridges,Heavy Civil Infrastructure IC,100.0,0.0,215.0,5005120H-PASSENGER BOAT 10-12 PAX,0.0,0.0,,5005-Boat / Tug,166.0,0.0,Acceptable,LFProductivityPercent,
5005128H,W,LE180899,March,2025,26.0,0.0,0.0,182,0.0,0.0,Special Bridges,Heavy Civil Infrastructure IC,100.0,0.0,300.0,5005128H-Steel Boat 150HP,0.0,0.0,,5005-Boat / Tug,182.0,0.0,Acceptable,LFProductivityPercent,
32030029,W,LE120636,March,2025,0.0,26.0,0.0,0,0.0,0.0,B&F IC-Common,Buildings & Factories,0.0,0.0,0.0,32030029-Weigh bridge ,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
4146442H,W,LE180952,March,2025,0.0,26.0,184.83,0,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,100.0,0.0,0.0,4146442H-Pick Up Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,184.83,0.0,Acceptable,LFProductivityPercent,
4146585H,W,LE190110,March,2025,26.0,26.0,0.0,284,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,100.0,0.0,256.0,4146585H-Pick up Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,284.0,0.0,Acceptable,LFProductivityPercent,
4146603H,W,LE21M888,March,2025,26.0,26.0,104.28,220,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,52.6,0.0,183.0,4146603H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,220.0,0.0,Acceptable,LFProductivityPercent,
4146616H,W,LE191055,March,2025,0.0,26.0,0.0,0,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,0.0,0.0,0.0,4146616H-Pick Up Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,0.0,0.0,Acceptable,LFProductivityPercent,
4146651H,W,LE191055,March,2025,26.0,26.0,26.11,64,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,59.2,0.0,87.0,4146651H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,64.0,0.0,Acceptable,LFProductivityPercent,
4041605H,W,LE180424,March,2025,26.0,26.0,0.0,232,0.0,0.0,Mainline BU,Transportation Infrastructure IC,100.0,0.0,24.0,4041605H-TRACTOR TROLLEY WITH TANKER,0.0,0.0,,4041-Tractor - Agriculture,232.0,0.0,Acceptable,LFProductivityPercent,
404201HH,W,LE22M964,March,2025,26.0,26.0,33.58,94,0.0,0.0,Public Space,Buildings & Factories,64.28,0.0,22.0,404201HH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,94.0,0.0,Acceptable,LFProductivityPercent,
404202NH,W,LE22M728,March,2025,26.0,26.0,88.91,83,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,6.65,0.0,20.0,404202NH- Tractor - 45 HP - Tractor =< 60 HP with Trolley,0.0,0.0,,4042-Tractor - Agriculture,88.91,0.0,Acceptable,LFProductivityPercent,
404202XH,W,LE23M370,March,2025,26.0,0.0,0.0,30,0.0,0.0,Commercial Buildings,Buildings & Factories,100.0,0.0,53.0,404202XH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,30.0,0.0,Acceptable,LFProductivityPercent,
404203AH,W,LE22M097,March,2025,26.0,26.0,89.36,113,0.0,0.0,Airports,Buildings & Factories,20.92,0.0,22.0,404203AH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,89.36,0.0,Acceptable,LFProductivityPercent,
40101PUH,W,LE21M759,March,2025,26.0,26.0,75.06,210,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,64.26,0.0,388.0,40101PUH-Truck,0.0,0.0,,4010-Trucks / Tippers,210.0,0.0,Acceptable,LFProductivityPercent,
40101QMH,W,LE20M048,March,2025,26.0,26.0,33.49,125,0.0,0.0,Waste water Business Segment,Water & Effluent Treatment IC,73.21,0.0,124.0,40101QMH-Truck,0.0,0.0,,4010-Trucks / Tippers,125.0,0.0,Acceptable,LFProductivityPercent,
40101TDH,W,LE22M364,March,2025,26.0,26.0,83.4,220,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,62.09,0.0,404.0,40101TDH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,220.0,0.0,Acceptable,LFProductivityPercent,
40101TMH,W,LE21M583,March,2025,26.0,0.0,0.0,221,0.0,0.0,Waste water Business Segment,Water & Effluent Treatment IC,100.0,0.0,132.0,40101TMH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,221.0,0.0,Acceptable,LFProductivityPercent,
40101TNH,W,LE21M583,March,2025,26.0,0.0,0.0,223,0.0,0.0,Waste water Business Segment,Water & Effluent Treatment IC,100.0,0.0,121.0,40101TNH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,223.0,0.0,Acceptable,LFProductivityPercent,
40101UJH,W,LE21M278,March,2025,26.0,26.0,60.46,236,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,74.38,0.0,243.0,40101UJH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,236.0,0.0,Acceptable,LFProductivityPercent,
32030037,W,LE130846,March,2025,0.0,26.0,0.0,0,0.0,0.0,B&F IC-Common,Buildings & Factories,0.0,0.0,0.0,32030037-Weigh Bridge - 100 T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
3203013H,W,LE22M633,March,2025,0.0,26.0,0.0,0,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,0.0,0.0,0.0,3203013H-WEIGH BRIDGE 100T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
32030169,W,LE080346,March,2025,0.0,26.0,0.0,0,0.0,0.0,B&F IC-Common,Buildings & Factories,0.0,0.0,0.0,32030169-WEIGH BRIDGE -100T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
32030207,W,LE23M851,March,2025,0.0,26.0,0.0,0,0.0,0.0,Airports,Buildings & Factories,0.0,0.0,0.0,32030207-WEIGH BRIDGE -100T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
5005142H,W,LE170216,March,2025,26.0,0.0,0.0,195,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,29.0,5005142H-Passenger Boat 30 Passengers,0.0,0.0,,5005-Boat / Tug,195.0,0.0,Acceptable,LFProductivityPercent,
5005145H,W,LE24M055,March,2025,26.0,26.0,165.45,146,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,11.76,0.0,109.0,5005145H- Wooden passenger Boat - 10 Pax,0.0,0.0,,5005-Boat / Tug,165.45,0.0,Acceptable,LFProductivityPercent,
32030215,W,LE23M808,March,2025,0.0,26.0,0.0,0,0.0,0.0,Residential Spaces,Buildings & Factories,0.0,0.0,0.0,32030215-WEIGH BRIDGE 100 T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
5005157H,W,LE24M055,March,2025,26.0,26.0,173.23,181,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,4.29,0.0,193.0,5005157H- Wooden Passenger Boat 10PAX,0.0,0.0,,5005-Boat / Tug,173.23,0.0,Acceptable,LFProductivityPercent,
500A001H,W,LE24M092,March,2025,26.0,26.0,1.13,7,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,83.86,0.0,0.0,500A001H-Boat/Tug-10-Seater Passenger Boat,0.0,0.0,,500A-Boat / Tug,7.0,0.0,Acceptable,LFProductivityPercent,
5015052H,W,LE171010,March,2025,26.0,0.0,0.0,744,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,310.0,5015052H-FEEDER BARGE 1200T ABHINAV 50X15X3,0.0,0.0,,5015-Barges,744.0,0.0,Acceptable,LFProductivityPercent,
5015067H,W,LE171010,March,2025,26.0,0.0,0.0,744,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,310.0,5015067H-FEEDER BARGE SRIKARI 55X15X3,0.0,0.0,,5015-Barges,744.0,0.0,Acceptable,LFProductivityPercent,
5015076H,W,LE20M087,March,2025,26.0,0.0,0.0,696,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,100.0,0.0,736.0,5015076H-MATERIAL BARGE 35 x 12 x 2.5m,0.0,0.0,,5015-Barges,696.0,0.0,Acceptable,LFProductivityPercent,
4146652H,W,LE191055,March,2025,26.0,26.0,0.0,239,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,100.0,0.0,321.0,4146652H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,239.0,0.0,Acceptable,LFProductivityPercent,
4146740H,W,LE180179,March,2025,26.0,26.0,75.91,201,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,62.23,0.0,92.0,4146740H-Pickup Van - TATA ACE - 1T,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,201.0,0.0,Acceptable,LFProductivityPercent,
4146789H,W,LE190214,March,2025,26.0,0.0,0.0,257,0.0,0.0,Large Water Systems Business Unit (South & East),Water & Effluent Treatment IC,100.0,0.0,42.0,4146789H-PICKUP VAN - MAHINDRA,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,257.0,0.0,Acceptable,LFProductivityPercent,
4146793H,W,LE200815,March,2025,26.0,26.0,124.61,253,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,50.75,0.0,154.0,4146793H-PICKUP VAN - MAHINDRA,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,253.0,0.0,Acceptable,LFProductivityPercent,
4146863H,W,LE21M278,March,2025,26.0,26.0,98.45,260,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,62.13,0.0,66.0,4146863H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,260.0,0.0,Acceptable,LFProductivityPercent,
32030452,W,LE23M614,March,2025,0.0,26.0,0.0,0,0.0,0.0,Health,Buildings & Factories,0.0,0.0,0.0,32030452-WEIGH BRIDGE - 100T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
5015088H,W,LE171010,March,2025,26.0,0.0,0.0,744,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,301.0,5015088H-MATERIAL BARGE 500T SACREMENTO 30X15X2.5,0.0,0.0,,5015-Barges,744.0,0.0,Acceptable,LFProductivityPercent,
32030525,W,LE24M003,March,2025,0.0,26.0,0.0,0,0.0,0.0,Health,Buildings & Factories,0.0,0.0,0.0,32030525-WEIGH BRIDGE - 100T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
32030568,W,LE22M337,March,2025,0.0,26.0,0.0,0,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,0.0,0.0,0.0,32030568-WEIGH BRIDGE - 80/100 T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
5015103H,W,LE200137,March,2025,26.0,26.0,0.0,152,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,26.0,5015103H-SELF PROPELLED MATERIAL BARGE  JAKHAU VI,0.0,0.0,,5015-Barges,152.0,0.0,Acceptable,LFProductivityPercent,
32030622,W,LE22M337,March,2025,0.0,26.0,0.0,0,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,0.0,0.0,0.0,32030622-WEIGH BRIDGE - 100 T,0.0,0.0,,3203-Weigh Bridges,0.0,0.0,Acceptable,LFProductivityPercent,
404203XH,W,LE23M808,March,2025,26.0,26.0,0.0,49,0.0,0.0,Residential Spaces,Buildings & Factories,100.0,0.0,147.0,404203XH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,49.0,0.0,Acceptable,LFProductivityPercent,
404203ZH,W,LE22M747,March,2025,26.0,0.0,0.0,31,0.0,0.0,Factories,Buildings & Factories,100.0,0.0,33.0,404203ZH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,31.0,0.0,Acceptable,LFProductivityPercent,
404204FH,W,LE22M681,March,2025,26.0,0.0,0.0,56,0.0,0.0,Health,Buildings & Factories,100.0,0.0,578.0,404204FH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,56.0,0.0,Acceptable,LFProductivityPercent,
404204HH,W,LE23M660,March,2025,26.0,26.0,7.43,29,0.0,0.0,Public Space,Buildings & Factories,74.38,0.0,103.0,404204HH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,29.0,0.0,Acceptable,LFProductivityPercent,
404204RH,W,LE180216,March,2025,26.0,26.0,195.95,200,0.0,0.0,DFCC BU,Transportation Infrastructure IC,2.03,0.0,70.0,404204RH- Tractor - 45 HP - Tractor =< 60 HP,0.0,0.0,,4042-Tractor - Agriculture,195.95,0.0,Acceptable,LFProductivityPercent,
40101VKH,W,LE22M359,March,2025,26.0,26.0,91.78,238,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,61.44,0.0,440.0,40101VKH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,238.0,0.0,Acceptable,LFProductivityPercent,
40101VPH,W,LE20M188,March,2025,26.0,26.0,94.05,135,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,30.33,0.0,105.0,40101VPH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,135.0,0.0,Acceptable,LFProductivityPercent,
40101WNH,W,LE22M848,March,2025,26.0,0.0,0.0,242,0.0,0.0,Large Water Systems Business Unit (South & East),Water & Effluent Treatment IC,100.0,0.0,219.0,40101WNH- Truck,0.0,0.0,,4010-Trucks / Tippers,242.0,0.0,Acceptable,LFProductivityPercent,
40101WSH,W,LE21M985,March,2025,26.0,26.0,43.35,232,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,81.31,0.0,271.0,40101WSH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,232.0,0.0,Acceptable,LFProductivityPercent,
40101XDH,W,LE160489,March,2025,0.0,26.0,105.52,0,0.0,0.0,Mainline BU,Transportation Infrastructure IC,100.0,0.0,0.0,40101XDH- Truck - 10T - Truck - 10 T,0.0,0.0,,4010-Trucks / Tippers,105.52,0.0,Acceptable,LFProductivityPercent,
40101XKH,W,LE22M704,March,2025,26.0,26.0,125.55,537,0.0,0.0,Metals BU,Minerals & Metals,76.62,0.0,216.0,40101XKH-Truck - 10t,0.0,0.0,,4010-Trucks / Tippers,537.0,0.0,Acceptable,LFProductivityPercent,
40101XMH,W,LE22MA04,March,2025,26.0,26.0,0.0,224,0.0,0.0,Mainline BU,Transportation Infrastructure IC,100.0,0.0,74.0,40101XMH- Truck - 10T - Truck - 10 T,0.0,0.0,,4010-Trucks / Tippers,224.0,0.0,Acceptable,LFProductivityPercent,
40101XQH,W,LE22M774,March,2025,26.0,26.0,63.33,324,0.0,0.0,Minerals & Metals,Minerals & Metals,80.45,0.0,95.0,40101XQH- Truck - 10T - Truck - 10 T,0.0,0.0,,4010-Trucks / Tippers,324.0,0.0,Acceptable,LFProductivityPercent,
40101YHH,W,LE22M670,March,2025,26.0,26.0,79.78,257,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,68.96,0.0,144.0,40101YHH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,257.0,0.0,Acceptable,LFProductivityPercent,
40101YQH,W,LE20M185,March,2025,26.0,0.0,0.0,308,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,100.0,0.0,244.0,40101YQH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,308.0,0.0,Acceptable,LFProductivityPercent,
40101ZKH,W,LE180255,March,2025,26.0,0.0,0.0,440,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,140.0,40101ZKH- Truck - 10T - Truck - 10 T,0.0,0.0,,4010-Trucks / Tippers,440.0,0.0,Acceptable,LFProductivityPercent,
40102AEH,W,LE22M364,March,2025,26.0,26.0,55.86,240,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,76.73,0.0,439.0,40102AEH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,240.0,0.0,Acceptable,LFProductivityPercent,
4146866H,W,LE180181,March,2025,26.0,26.0,104.91,207,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,49.32,0.0,83.0,4146866H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,207.0,0.0,Acceptable,LFProductivityPercent,
4146885H,W,LE191055,March,2025,26.0,26.0,254.7,248,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,2.63,0.0,319.0,4146885H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,254.7,0.0,Acceptable,LFProductivityPercent,
4146912H,W,LE190280,March,2025,26.0,26.0,116.03,300,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,61.32,0.0,82.0,4146912H-Pickup Van,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,300.0,0.0,Acceptable,LFProductivityPercent,
4146940H,W,LE22M337,March,2025,26.0,26.0,127.31,392,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,67.52,0.0,25.0,4146940H-BOLERO CAMPER,0.0,0.0,,4146-Ambulance / Explosive  / Pick ,392.0,0.0,Acceptable,LFProductivityPercent,
414700AH,W,LE20M087,March,2025,26.0,26.0,183.3,480,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,61.81,0.0,445.0,414700AH-CAMPER,0.0,0.0,,4147-Ambulance / Explosive  / Pick up Van,480.0,0.0,Acceptable,LFProductivityPercent,
40102AKH,W,LE191055,March,2025,26.0,26.0,77.59,115,0.0,0.0,Rural Water Supply (South & East),Water & Effluent Treatment IC,32.53,0.0,158.0,40102AKH-TRUCK,0.0,0.0,,4010-Trucks / Tippers,115.0,0.0,Acceptable,LFProductivityPercent,
